date,site,rainfall,tasmax,tasmin,tasmax_adj,tasmin_adj,Tmean,GDD,cumGDD
2025-08-03,Wytham,1.366210938,24.02441406,9.936523438,24.02441406,9.936523438,16.980468749,12.980468749,1680.954101687
2025-08-04,Wytham,0.844726563,21.70800781,15.28417969,21.70800781,15.28417969,18.49609375,14.49609375,1695.450195437
2025-08-05,Wytham,0,20.77246094,10.796875,20.77246094,10.796875,15.78466797,11.78466797,1707.234863407
2025-08-06,Wytham,0,23.01464844,9.89453125,23.01464844,9.89453125,16.454589845,12.454589845000001,1719.689453252
2025-08-07,Wytham,0.293945313,23.60644531,14.03027344,23.60644531,14.03027344,18.818359375,14.818359375,1734.507812627
2025-08-08,Wytham,0,22.97753906,12.33789063,22.97753906,12.33789063,17.657714845,13.657714845000001,1748.1655274720001
2025-08-09,Wytham,0,23.92773438,11.046875,23.92773438,11.046875,17.487304690000002,13.487304690000002,1761.652832162
2025-08-10,Wytham,9.77e-4,26.44238281,11.58984375,26.44238281,11.58984375,19.01611328,15.016113279999999,1776.668945442
2025-08-11,Wytham,0.418945313,28.45703125,13.26367188,28.45703125,13.26367188,20.860351565000002,16.860351565000002,1793.529297007
2025-08-12,Wytham,0.255859375,32.0234375,16.46484375,30,16.46484375,23.232421875,19.232421875,1812.761718882
2025-08-13,Wytham,9.77e-4,27.25195313,16.76464844,27.25195313,16.76464844,22.008300785,18.008300785,1830.770019667
2025-08-14,Wytham,0,26.15039063,14.69726563,26.15039063,14.69726563,20.42382813,16.42382813,1847.193847797
2025-08-15,Wytham,0,28.56542969,13.95898438,28.56542969,13.95898438,21.262207035,17.262207035,1864.456054832
2025-08-16,Wytham,0,21.42382813,15.20410156,21.42382813,15.20410156,18.313964845,14.313964845000001,1878.770019677
2025-08-17,Wytham,0,25.64355469,9.743164063,25.64355469,9.743164063,17.6933593765,13.693359376499998,1892.4633790535
